t, Data, 
42435.300000, 0.000000e+00,
42435.400000, 0.000000e+00,
42435.500000, 0.000000e+00,
42435.600000, 0.000000e+00,
42435.700000, 0.000000e+00,
42435.800000, 0.000000e+00,
42435.900000, 0.000000e+00,
42436.000000, 0.000000e+00,
42436.100000, 0.000000e+00,
42436.200000, 0.000000e+00,
42436.300000, 0.000000e+00,
42436.400000, 0.000000e+00,
42436.500000, 0.000000e+00,
42436.600000, 0.000000e+00,
42436.700000, 0.000000e+00,
42436.800000, 0.000000e+00,
42436.900000, 0.000000e+00,
42437.000000, 0.000000e+00,
42437.100000, 0.000000e+00,
42437.200000, 0.000000e+00,
42437.300000, 0.000000e+00,
42437.400000, 0.000000e+00,
42437.500000, 0.000000e+00,
42437.600000, 0.000000e+00,
42437.700000, 0.000000e+00,
42437.800000, 0.000000e+00,
42437.900000, 0.000000e+00,
42438.000000, 0.000000e+00,
42438.100000, 0.000000e+00,
42438.200000, 0.000000e+00,
42438.300000, 0.000000e+00,
42438.400000, 0.000000e+00,
42438.500000, 0.000000e+00,
42438.600000, 0.000000e+00,
42438.700000, 0.000000e+00,
42438.800000, 0.000000e+00,
42438.900000, 0.000000e+00,
42439.000000, 0.000000e+00,
42439.100000, 0.000000e+00,
42439.200000, 0.000000e+00,
42439.300000, 0.000000e+00,
42439.400000, 0.000000e+00,
42439.500000, 0.000000e+00,
42439.600000, 0.000000e+00,
42439.700000, 0.000000e+00,
42439.800000, 0.000000e+00,
42439.900000, 0.000000e+00,
42440.000000, 0.000000e+00,
42440.100000, 0.000000e+00,
42440.200000, 0.000000e+00,
42440.300000, 0.000000e+00,
42440.400000, 0.000000e+00,
42440.500000, 0.000000e+00,
42440.600000, 0.000000e+00,
42440.700000, 0.000000e+00,
42440.800000, 0.000000e+00,
42440.900000, 0.000000e+00,
42441.000000, 0.000000e+00,
42441.100000, 0.000000e+00,
42441.200000, 0.000000e+00,
42441.300000, 3.333328e-05,
42441.400000, 0.000000e+00,
42441.500000, 0.000000e+00,
42441.600000, 8.419848e-05,
42441.700000, 0.000000e+00,
42441.800000, 3.333328e-05,
42441.900000, 3.200142e-04,
42442.000000, 2.668576e-05,
42442.100000, 6.735336e-04,
42442.200000, 0.000000e+00,
42442.300000, 0.000000e+00,
42442.400000, 0.000000e+00,
42442.500000, 0.000000e+00,
42442.600000, 0.000000e+00,
42442.700000, 0.000000e+00,
42442.800000, 0.000000e+00,
42442.900000, 0.000000e+00,
42443.000000, 1.334288e-05,
42443.100000, 0.000000e+00,
42443.200000, 0.000000e+00,
42443.300000, 3.997722e-05,
42443.400000, 0.000000e+00,
42443.500000, 0.000000e+00,
42443.600000, 0.000000e+00,
42443.700000, 0.000000e+00,
42443.800000, 0.000000e+00,
42443.900000, 0.000000e+00,
42444.000000, 0.000000e+00,
42444.100000, 0.000000e+00,
42444.200000, 0.000000e+00,
42444.300000, 0.000000e+00,
42444.400000, 0.000000e+00,
42444.500000, 0.000000e+00,
42444.600000, 0.000000e+00,
42444.700000, 0.000000e+00,
42444.800000, 6.666672e-05,
42444.900000, 0.000000e+00,
42445.000000, 0.000000e+00,
42445.100000, 0.000000e+00,
42445.200000, 0.000000e+00,
42445.300000, 0.000000e+00,
42445.400000, 0.000000e+00,
42445.500000, 0.000000e+00,
42445.600000, 0.000000e+00,
42445.700000, 0.000000e+00,
42445.800000, 0.000000e+00,
42445.900000, 0.000000e+00,
42446.000000, 0.000000e+00,
42446.100000, 0.000000e+00,
42446.200000, 0.000000e+00,
42446.300000, 0.000000e+00,
42446.400000, 0.000000e+00,
42446.500000, 0.000000e+00,
42446.600000, 0.000000e+00,
42446.700000, 0.000000e+00,
42446.800000, 0.000000e+00,
42446.900000, 0.000000e+00,
42447.000000, 0.000000e+00,
42447.100000, 0.000000e+00,
42447.200000, 0.000000e+00,
42447.300000, 0.000000e+00,
42447.400000, 0.000000e+00,
42447.500000, 3.466285e-04,
42447.600000, 1.000000e-04,
42447.700000, 1.599997e-04,
42447.800000, 0.000000e+00,
42447.900000, 0.000000e+00,
42448.000000, 0.000000e+00,
42448.100000, 0.000000e+00,
42448.200000, 0.000000e+00,
42448.300000, 0.000000e+00,
42448.400000, 0.000000e+00,
42448.500000, 0.000000e+00,
42448.600000, 0.000000e+00,
42448.700000, 0.000000e+00,
42448.800000, 0.000000e+00,
42448.900000, 0.000000e+00,
42449.000000, 0.000000e+00,
42449.100000, 0.000000e+00,
42449.200000, 0.000000e+00,
42449.300000, 0.000000e+00,
42449.400000, 0.000000e+00,
42449.500000, 0.000000e+00,
42449.600000, 0.000000e+00,
42449.700000, 0.000000e+00,
42449.800000, 0.000000e+00,
42449.900000, 0.000000e+00,
42450.000000, 0.000000e+00,
42450.100000, 0.000000e+00,
42450.200000, 0.000000e+00,
42450.300000, 0.000000e+00,
42450.400000, 0.000000e+00,
42450.500000, 0.000000e+00,
42450.600000, 0.000000e+00,
42450.700000, 0.000000e+00,
42450.800000, 0.000000e+00,
42450.900000, 0.000000e+00,
42451.000000, 0.000000e+00,
42451.100000, 0.000000e+00,
42451.200000, 0.000000e+00,
42451.300000, 0.000000e+00,
42451.400000, 0.000000e+00,
42451.500000, 0.000000e+00,
42451.600000, 0.000000e+00,
42451.700000, 0.000000e+00,
42451.800000, 0.000000e+00,
42451.900000, 0.000000e+00,
42452.000000, 0.000000e+00,
42452.100000, 0.000000e+00,
42452.200000, 0.000000e+00,
42452.300000, 0.000000e+00,
42452.400000, 0.000000e+00,
42452.500000, 0.000000e+00,
42452.600000, 0.000000e+00,
42452.700000, 0.000000e+00,
42452.800000, 0.000000e+00,
42452.900000, 0.000000e+00,
42453.000000, 0.000000e+00,
42453.100000, 0.000000e+00,
42453.200000, 0.000000e+00,
42453.300000, 0.000000e+00,
42453.400000, 0.000000e+00,
42453.500000, 1.300013e-04,
42453.600000, 0.000000e+00,
42453.700000, 0.000000e+00,
42453.800000, 0.000000e+00,
42453.900000, 0.000000e+00,
42454.000000, 0.000000e+00,
42454.100000, 0.000000e+00,
42454.200000, 0.000000e+00,
42454.300000, 0.000000e+00,
42454.400000, 0.000000e+00,
42454.500000, 0.000000e+00,
42454.600000, 0.000000e+00,
42454.700000, 0.000000e+00,
42454.800000, 0.000000e+00,
42454.900000, 0.000000e+00,
42455.000000, 0.000000e+00,
42455.100000, 0.000000e+00,
42455.200000, 0.000000e+00,
42455.300000, 0.000000e+00,
42455.400000, 0.000000e+00,
42455.500000, 0.000000e+00,
42455.600000, 0.000000e+00,
42455.700000, 0.000000e+00,
42455.800000, 0.000000e+00,
42455.900000, 0.000000e+00,
42456.000000, 8.665712e-05,
42456.100000, 6.666352e-04,
42456.200000, 3.555196e-04,
42456.300000, 1.333334e-04,
42456.400000, 0.000000e+00,
42456.500000, 0.000000e+00,
42456.600000, 0.000000e+00,
42456.700000, 0.000000e+00,
42456.800000, 0.000000e+00,
42456.900000, 0.000000e+00,
42457.000000, 0.000000e+00,
42457.100000, 0.000000e+00,
42457.200000, 0.000000e+00,
42457.300000, 0.000000e+00,
42457.400000, 0.000000e+00,
42457.500000, 0.000000e+00,
42457.600000, 0.000000e+00,
42457.700000, 0.000000e+00,
42457.800000, 0.000000e+00,
42457.900000, 0.000000e+00,
42458.000000, 0.000000e+00,
42458.100000, 0.000000e+00,
42458.200000, 0.000000e+00,
42458.300000, 0.000000e+00,
42458.400000, 0.000000e+00,
42458.500000, 0.000000e+00,
42458.600000, 0.000000e+00,
42458.700000, 0.000000e+00,
42458.800000, 0.000000e+00,
42458.900000, 0.000000e+00,
42459.000000, 0.000000e+00,
42459.100000, 0.000000e+00,
42459.200000, 0.000000e+00,
42459.300000, 0.000000e+00,
42459.400000, 0.000000e+00,
42459.500000, 0.000000e+00,
42459.600000, 0.000000e+00,
42459.700000, 0.000000e+00,
42459.800000, 0.000000e+00,
42459.900000, 0.000000e+00,
42460.000000, 0.000000e+00,
42460.100000, 0.000000e+00,
42460.200000, 0.000000e+00,
42460.300000, 4.999992e-05,
42460.400000, 0.000000e+00,
42460.500000, 0.000000e+00,
42460.600000, 0.000000e+00,
42460.700000, 0.000000e+00,
42460.800000, 0.000000e+00,
42460.900000, 0.000000e+00,
42461.000000, 0.000000e+00,
42461.100000, 0.000000e+00,
42461.200000, 0.000000e+00,
42461.300000, 2.666667e-04,
42461.400000, 2.666192e-05,
42461.500000, 0.000000e+00,
42461.600000, 0.000000e+00,
42461.700000, 0.000000e+00,
42461.800000, 0.000000e+00,
42461.900000, 0.000000e+00,
42462.000000, 0.000000e+00,
42462.100000, 0.000000e+00,
42462.200000, 0.000000e+00,
42462.300000, 0.000000e+00,
42462.400000, 0.000000e+00,
42462.500000, 0.000000e+00,
42462.600000, 0.000000e+00,
42462.700000, 0.000000e+00,
42462.800000, 0.000000e+00,
42462.900000, 0.000000e+00,
42463.000000, 0.000000e+00,
42463.100000, 0.000000e+00,
42463.200000, 0.000000e+00,
42463.300000, 0.000000e+00,
42463.400000, 0.000000e+00,
42463.500000, 0.000000e+00,
42463.600000, 0.000000e+00,
42463.700000, 1.866570e-04,
42463.800000, 0.000000e+00,
42463.900000, 0.000000e+00,
42464.000000, 0.000000e+00,
42464.100000, 0.000000e+00,
42464.200000, 0.000000e+00,
42464.300000, 0.000000e+00,
42464.400000, 0.000000e+00,
42464.500000, 0.000000e+00,
42464.600000, 0.000000e+00,
42464.700000, 0.000000e+00,
42464.800000, 0.000000e+00,
42464.900000, 0.000000e+00,
42465.000000, 0.000000e+00,
42465.100000, 0.000000e+00,
42465.200000, 0.000000e+00,
42465.300000, 0.000000e+00,
42465.400000, 0.000000e+00,
42465.500000, 0.000000e+00,
42465.600000, 0.000000e+00,
42465.700000, 0.000000e+00,
42465.800000, 0.000000e+00,
42465.900000, 0.000000e+00,
42466.000000, 0.000000e+00,
42466.100000, 0.000000e+00,
42466.200000, 0.000000e+00,
42466.300000, 3.333333e-04,
42466.400000, 2.261742e-03,
42466.500000, 8.665712e-05,
42466.600000, 0.000000e+00,
42466.700000, 1.233293e-03,
42466.800000, 0.000000e+00,
42466.900000, 0.000000e+00,
42467.000000, 0.000000e+00,
42467.100000, 0.000000e+00,
42467.200000, 0.000000e+00,
42467.300000, 0.000000e+00,
42467.400000, 0.000000e+00,
42467.500000, 0.000000e+00,
42467.600000, 0.000000e+00,
42467.700000, 0.000000e+00,
42467.800000, 0.000000e+00,
42467.900000, 0.000000e+00,
42468.000000, 0.000000e+00,
42468.100000, 0.000000e+00,
42468.200000, 9.332848e-05,
42468.300000, 0.000000e+00,
42468.400000, 1.227225e-03,
42468.500000, 0.000000e+00,
42468.600000, 0.000000e+00,
42468.700000, 0.000000e+00,
42468.800000, 0.000000e+00,
42468.900000, 0.000000e+00,
42469.000000, 0.000000e+00,
42469.100000, 0.000000e+00,
42469.200000, 0.000000e+00,
42469.300000, 0.000000e+00,
42469.400000, 0.000000e+00,
42469.500000, 0.000000e+00,
42469.600000, 0.000000e+00,
42469.700000, 0.000000e+00,
42469.800000, 0.000000e+00,
42469.900000, 0.000000e+00,
42470.000000, 0.000000e+00,
42470.100000, 0.000000e+00,
42470.200000, 0.000000e+00,
42470.300000, 3.333328e-05,
42470.400000, 0.000000e+00,
42470.500000, 0.000000e+00,
42470.600000, 0.000000e+00,
42470.700000, 0.000000e+00,
42470.800000, 0.000000e+00,
42470.900000, 0.000000e+00,
42471.000000, 0.000000e+00,
42471.100000, 0.000000e+00,
42471.200000, 0.000000e+00,
42471.300000, 6.666672e-05,
42471.400000, 1.066477e-04,
42471.500000, 0.000000e+00,
42471.600000, 0.000000e+00,
42471.700000, 0.000000e+00,
42471.800000, 0.000000e+00,
42471.900000, 0.000000e+00,
42472.000000, 0.000000e+00,
42472.100000, 0.000000e+00,
42472.200000, 0.000000e+00,
42472.300000, 0.000000e+00,
42472.400000, 0.000000e+00,
42472.500000, 0.000000e+00,
42472.600000, 0.000000e+00,
42472.700000, 0.000000e+00,
42472.800000, 0.000000e+00,
42472.900000, 0.000000e+00,
42473.000000, 0.000000e+00,
42473.100000, 0.000000e+00,
42473.200000, 0.000000e+00,
42473.300000, 0.000000e+00,
42473.400000, 0.000000e+00,
42473.500000, 0.000000e+00,
42473.600000, 0.000000e+00,
42473.700000, 0.000000e+00,
42473.800000, 0.000000e+00,
42473.900000, 0.000000e+00,
42474.000000, 0.000000e+00,
42474.100000, 0.000000e+00,
42474.200000, 0.000000e+00,
42474.300000, 0.000000e+00,
42474.400000, 0.000000e+00,
42474.500000, 0.000000e+00,
42474.600000, 0.000000e+00,
42474.700000, 0.000000e+00,
42474.800000, 0.000000e+00,
42474.900000, 0.000000e+00,
42475.000000, 0.000000e+00,
42475.100000, 0.000000e+00,
42475.200000, 0.000000e+00,
42475.300000, 0.000000e+00,
42475.400000, 0.000000e+00,
42475.500000, 0.000000e+00,
42475.600000, 0.000000e+00,
42475.700000, 0.000000e+00,
42475.800000, 0.000000e+00,
42475.900000, 0.000000e+00,
42476.000000, 0.000000e+00,
42476.100000, 0.000000e+00,
42476.200000, 0.000000e+00,
42476.300000, 0.000000e+00,
42476.400000, 0.000000e+00,
42476.500000, 0.000000e+00,
42476.600000, 0.000000e+00,
42476.700000, 0.000000e+00,
42476.800000, 0.000000e+00,
42476.900000, 0.000000e+00,
42477.000000, 0.000000e+00,
42477.100000, 0.000000e+00,
42477.200000, 0.000000e+00,
42477.300000, 0.000000e+00,
42477.400000, 0.000000e+00,
42477.500000, 0.000000e+00,
42477.600000, 0.000000e+00,
42477.700000, 0.000000e+00,
42477.800000, 0.000000e+00,
42477.900000, 0.000000e+00,
42478.000000, 0.000000e+00,
42478.100000, 0.000000e+00,
42478.200000, 0.000000e+00,
42478.300000, 0.000000e+00,
42478.400000, 0.000000e+00,
42478.500000, 0.000000e+00,
42478.600000, 0.000000e+00,
42478.700000, 0.000000e+00,
42478.800000, 0.000000e+00,
42478.900000, 0.000000e+00,
42479.000000, 0.000000e+00,
42479.100000, 0.000000e+00,
42479.200000, 0.000000e+00,
42479.300000, 0.000000e+00,
42479.400000, 0.000000e+00,
42479.500000, 0.000000e+00,
42479.600000, 0.000000e+00,
42479.700000, 0.000000e+00,
42479.800000, 0.000000e+00,
42479.900000, 0.000000e+00,
42480.000000, 0.000000e+00,
42480.100000, 0.000000e+00,
42480.200000, 0.000000e+00,
42480.300000, 0.000000e+00,
42480.400000, 0.000000e+00,
42480.500000, 0.000000e+00,
42480.600000, 0.000000e+00,
42480.700000, 0.000000e+00,
42480.800000, 0.000000e+00,
42480.900000, 0.000000e+00,
42481.000000, 0.000000e+00,
42481.100000, 0.000000e+00,
42481.200000, 0.000000e+00,
42481.300000, 0.000000e+00,
42481.400000, 0.000000e+00,
42481.500000, 0.000000e+00,
42481.600000, 0.000000e+00,
42481.700000, 0.000000e+00,
42481.800000, 0.000000e+00,
42481.900000, 0.000000e+00,
42482.000000, 0.000000e+00,
42482.100000, 0.000000e+00,
42482.200000, 0.000000e+00,
42482.300000, 3.333328e-05,
42482.400000, 6.217277e-04,
42482.500000, 8.259788e-05,
42482.600000, 0.000000e+00,
42482.700000, 0.000000e+00,
42482.800000, 0.000000e+00,
42482.900000, 0.000000e+00,
42483.000000, 0.000000e+00,
42483.100000, 0.000000e+00,
42483.200000, 0.000000e+00,
42483.300000, 0.000000e+00,
42483.400000, 0.000000e+00,
42483.500000, 0.000000e+00,
42483.600000, 0.000000e+00,
42483.700000, 0.000000e+00,
42483.800000, 0.000000e+00,
42483.900000, 0.000000e+00,
42484.000000, 0.000000e+00,
42484.100000, 0.000000e+00,
42484.200000, 0.000000e+00,
42484.300000, 0.000000e+00,
42484.400000, 0.000000e+00,
42484.500000, 0.000000e+00,
42484.600000, 0.000000e+00,
42484.700000, 0.000000e+00,
42484.800000, 0.000000e+00,
42484.900000, 0.000000e+00,
42485.000000, 0.000000e+00,
42485.100000, 0.000000e+00,
42485.200000, 0.000000e+00,
42485.300000, 0.000000e+00,
42485.400000, 0.000000e+00,
42485.500000, 0.000000e+00,
42485.600000, 0.000000e+00,
42485.700000, 0.000000e+00,
42485.800000, 0.000000e+00,
42485.900000, 0.000000e+00,
42486.000000, 0.000000e+00,
42486.100000, 0.000000e+00,
42486.200000, 0.000000e+00,
42486.300000, 3.333328e-05,
42486.400000, 1.000000e-04,
42486.500000, 0.000000e+00,
42486.600000, 0.000000e+00,
42486.700000, 0.000000e+00,
42486.800000, 0.000000e+00,
42486.900000, 0.000000e+00,
42487.000000, 0.000000e+00,
42487.100000, 0.000000e+00,
42487.200000, 0.000000e+00,
42487.300000, 0.000000e+00,
42487.400000, 8.304319e-04,
42487.500000, 8.665712e-05,
42487.600000, 0.000000e+00,
42487.700000, 0.000000e+00,
42487.800000, 0.000000e+00,
42487.900000, 0.000000e+00,
42488.000000, 0.000000e+00,
42488.100000, 0.000000e+00,
42488.200000, 0.000000e+00,
42488.300000, 0.000000e+00,
42488.400000, 0.000000e+00,
42488.500000, 0.000000e+00,
42488.600000, 0.000000e+00,
42488.700000, 0.000000e+00,
42488.800000, 0.000000e+00,
42488.900000, 0.000000e+00,
42489.000000, 0.000000e+00,
42489.100000, 0.000000e+00,
42489.200000, 0.000000e+00,
42489.300000, 0.000000e+00,
42489.400000, 0.000000e+00,
42489.500000, 0.000000e+00,
42489.600000, 0.000000e+00,
42489.700000, 0.000000e+00,
42489.800000, 0.000000e+00,
42489.900000, 1.000000e-04,
42490.000000, 0.000000e+00,
42490.100000, 9.332704e-05,
42490.200000, 5.883096e-04,
42490.300000, 4.606020e-04,
42490.400000, 5.130234e-04,
42490.500000, 0.000000e+00,
42490.600000, 0.000000e+00,
42490.700000, 0.000000e+00,
42490.800000, 0.000000e+00,
42490.900000, 0.000000e+00,
42491.000000, 1.934001e-04,
42491.100000, 2.889607e-05,
42491.200000, 8.999272e-05,
42491.300000, 0.000000e+00,
42491.400000, 0.000000e+00,
42491.500000, 0.000000e+00,
42491.600000, 0.000000e+00,
42491.700000, 0.000000e+00,
42491.800000, 9.299990e-03,
42491.900000, 0.000000e+00,
42492.000000, 0.000000e+00,
42492.100000, 0.000000e+00,
42492.200000, 6.901803e-06,
42492.300000, 0.000000e+00,
42492.400000, 0.000000e+00,
42492.500000, 0.000000e+00,
42492.600000, 0.000000e+00,
42492.700000, 6.856742e-04,
42492.800000, 0.000000e+00,
42492.900000, 0.000000e+00,
42493.000000, 5.842421e-04,
42493.100000, 0.000000e+00,
42493.200000, 0.000000e+00,
42493.300000, 0.000000e+00,
42493.400000, 0.000000e+00,
42493.500000, 0.000000e+00,
42493.600000, 0.000000e+00,
42493.700000, 0.000000e+00,
42493.800000, 0.000000e+00,
42493.900000, 0.000000e+00,
42494.000000, 0.000000e+00,
42494.100000, 0.000000e+00,
42494.200000, 0.000000e+00,
42494.300000, 0.000000e+00,
42494.400000, 3.999967e-05,
42494.500000, 0.000000e+00,
42494.600000, 0.000000e+00,
42494.700000, 0.000000e+00,
42494.800000, 6.666672e-05,
42494.900000, 0.000000e+00,
42495.000000, 0.000000e+00,
42495.100000, 0.000000e+00,
42495.200000, 0.000000e+00,
42495.300000, 4.000002e-04,
42495.400000, 6.266619e-04,
42495.500000, 1.506600e-03,
42495.600000, 1.377919e-04,
42495.700000, 5.240209e-04,
42495.800000, 0.000000e+00,
42495.900000, 0.000000e+00,
42496.000000, 0.000000e+00,
42496.100000, 1.133279e-03,
42496.200000, 0.000000e+00,
42496.300000, 0.000000e+00,
42496.400000, 0.000000e+00,
42496.500000, 0.000000e+00,
42496.600000, 0.000000e+00,
42496.700000, 0.000000e+00,
42496.800000, 0.000000e+00,
42496.900000, 0.000000e+00,
42497.000000, 0.000000e+00,
42497.100000, 1.886954e-04,
42497.200000, 0.000000e+00,
42497.300000, 0.000000e+00,
42497.400000, 0.000000e+00,
42497.500000, 0.000000e+00,
42497.600000, 0.000000e+00,
42497.700000, 0.000000e+00,
42497.800000, 0.000000e+00,
42497.900000, 0.000000e+00,
42498.000000, 0.000000e+00,
42498.100000, 0.000000e+00,
42498.200000, 0.000000e+00,
42498.300000, 0.000000e+00,
42498.400000, 0.000000e+00,
42498.500000, 2.000000e-04,
42498.600000, 0.000000e+00,
42498.700000, 0.000000e+00,
42498.800000, 0.000000e+00,
42498.900000, 0.000000e+00,
42499.000000, 0.000000e+00,
42499.100000, 0.000000e+00,
42499.200000, 0.000000e+00,
42499.300000, 0.000000e+00,
42499.400000, 0.000000e+00,
42499.500000, 0.000000e+00,
42499.600000, 0.000000e+00,
42499.700000, 0.000000e+00,
42499.800000, 0.000000e+00,
42499.900000, 0.000000e+00,
42500.000000, 1.429300e-04,
42500.100000, 0.000000e+00,
42500.200000, 0.000000e+00,
42500.300000, 0.000000e+00,
42500.400000, 0.000000e+00,
42500.500000, 1.529214e-04,
42500.600000, 2.820531e-04,
42500.700000, 0.000000e+00,
42500.800000, 0.000000e+00,
42500.900000, 0.000000e+00,
42501.000000, 0.000000e+00,
42501.100000, 0.000000e+00,
42501.200000, 0.000000e+00,
42501.300000, 0.000000e+00,
42501.400000, 0.000000e+00,
42501.500000, 0.000000e+00,
42501.600000, 0.000000e+00,
42501.700000, 0.000000e+00,
42501.800000, 0.000000e+00,
42501.900000, 0.000000e+00,
42502.000000, 0.000000e+00,
42502.100000, 0.000000e+00,
42502.200000, 0.000000e+00,
42502.300000, 0.000000e+00,
42502.400000, 8.149327e-05,
42502.500000, 5.552019e-05,
42502.600000, 0.000000e+00,
42502.700000, 0.000000e+00,
42502.800000, 0.000000e+00,
42502.900000, 0.000000e+00,
42503.000000, 0.000000e+00,
42503.100000, 0.000000e+00,
42503.200000, 0.000000e+00,
42503.300000, 0.000000e+00,
42503.400000, 0.000000e+00,
42503.500000, 0.000000e+00,
42503.600000, 0.000000e+00,
42503.700000, 7.338674e-05,
42503.800000, 0.000000e+00,
42503.900000, 0.000000e+00,
42504.000000, 0.000000e+00,
42504.100000, 0.000000e+00,
42504.200000, 0.000000e+00,
42504.300000, 0.000000e+00,
42504.400000, 0.000000e+00,
42504.500000, 0.000000e+00,
42504.600000, 0.000000e+00,
42504.700000, 0.000000e+00,
42504.800000, 0.000000e+00,
42504.900000, 0.000000e+00,
42505.000000, 0.000000e+00,
42505.100000, 0.000000e+00,
42505.200000, 0.000000e+00,
42505.300000, 0.000000e+00,
42505.400000, 0.000000e+00,
42505.500000, 0.000000e+00,
42505.600000, 0.000000e+00,
42505.700000, 0.000000e+00,
42505.800000, 0.000000e+00,
42505.900000, 0.000000e+00,
42506.000000, 0.000000e+00,
42506.100000, 0.000000e+00,
42506.200000, 0.000000e+00,
42506.300000, 6.666656e-05,
42506.400000, 3.200142e-04,
42506.500000, 7.466285e-04,
42506.600000, 3.129119e-04,
42506.700000, 0.000000e+00,
42506.800000, 0.000000e+00,
42506.900000, 0.000000e+00,
42507.000000, 0.000000e+00,
42507.100000, 0.000000e+00,
42507.200000, 0.000000e+00,
42507.300000, 0.000000e+00,
42507.400000, 0.000000e+00,
42507.500000, 0.000000e+00,
42507.600000, 0.000000e+00,
42507.700000, 0.000000e+00,
42507.800000, 0.000000e+00,
42507.900000, 0.000000e+00,
42508.000000, 0.000000e+00,
42508.100000, 0.000000e+00,
42508.200000, 9.332848e-05,
42508.300000, 0.000000e+00,
42508.400000, 0.000000e+00,
42508.500000, 0.000000e+00,
42508.600000, 0.000000e+00,
42508.700000, 0.000000e+00,
42508.800000, 0.000000e+00,
42508.900000, 0.000000e+00,
42509.000000, 0.000000e+00,
42509.100000, 0.000000e+00,
42509.200000, 0.000000e+00,
42509.300000, 0.000000e+00,
42509.400000, 0.000000e+00,
42509.500000, 0.000000e+00,
42509.600000, 0.000000e+00,
42509.700000, 0.000000e+00,
42509.800000, 0.000000e+00,
42509.900000, 0.000000e+00,
42510.000000, 0.000000e+00,
42510.100000, 0.000000e+00,
42510.200000, 1.866570e-04,
42510.300000, 9.798447e-04,
42510.400000, 0.000000e+00,
42510.500000, 0.000000e+00,
42510.600000, 4.443991e-05,
42510.700000, 2.000000e-04,
42510.800000, 6.363880e-05,
42510.900000, 0.000000e+00,
42511.000000, 1.804776e-04,
42511.100000, 0.000000e+00,
42511.200000, 0.000000e+00,
42511.300000, 4.194137e-05,
42511.400000, 0.000000e+00,
42511.500000, 2.082819e-05,
42511.600000, 0.000000e+00,
42511.700000, 4.529209e-04,
42511.800000, 3.333334e-04,
42511.900000, 1.099420e-04,
42512.000000, 0.000000e+00,
42512.100000, 3.266447e-04,
42512.200000, 9.332848e-05,
42512.300000, 0.000000e+00,
42512.400000, 0.000000e+00,
42512.500000, 0.000000e+00,
42512.600000, 0.000000e+00,
42512.700000, 0.000000e+00,
42512.800000, 0.000000e+00,
42512.900000, 0.000000e+00,
42513.000000, 0.000000e+00,
42513.100000, 0.000000e+00,
42513.200000, 0.000000e+00,
42513.300000, 0.000000e+00,
42513.400000, 0.000000e+00,
42513.500000, 0.000000e+00,
42513.600000, 0.000000e+00,
42513.700000, 0.000000e+00,
42513.800000, 0.000000e+00,
42513.900000, 0.000000e+00,
42514.000000, 0.000000e+00,
42514.100000, 0.000000e+00,
42514.200000, 0.000000e+00,
42514.300000, 0.000000e+00,
42514.400000, 0.000000e+00,
42514.500000, 0.000000e+00,
42514.600000, 0.000000e+00,
42514.700000, 0.000000e+00,
42514.800000, 0.000000e+00,
42514.900000, 0.000000e+00,
42515.000000, 0.000000e+00,
42515.100000, 0.000000e+00,
42515.200000, 0.000000e+00,
42515.300000, 0.000000e+00,
42515.400000, 0.000000e+00,
42515.500000, 0.000000e+00,
42515.600000, 0.000000e+00,
42515.700000, 0.000000e+00,
42515.800000, 0.000000e+00,
42515.900000, 0.000000e+00,
42516.000000, 0.000000e+00,
42516.100000, 0.000000e+00,
42516.200000, 0.000000e+00,
42516.300000, 0.000000e+00,
42516.400000, 0.000000e+00,
42516.500000, 0.000000e+00,
42516.600000, 0.000000e+00,
42516.700000, 0.000000e+00,
42516.800000, 0.000000e+00,
42516.900000, 0.000000e+00,
42517.000000, 0.000000e+00,
42517.100000, 0.000000e+00,
42517.200000, 0.000000e+00,
42517.300000, 0.000000e+00,
42517.400000, 0.000000e+00,
42517.500000, 0.000000e+00,
42517.600000, 0.000000e+00,
42517.700000, 0.000000e+00,
42517.800000, 0.000000e+00,
42517.900000, 0.000000e+00,
42518.000000, 0.000000e+00,
42518.100000, 0.000000e+00,
42518.200000, 0.000000e+00,
42518.300000, 0.000000e+00,
42518.400000, 0.000000e+00,
42518.500000, 0.000000e+00,
42518.600000, 0.000000e+00,
42518.700000, 7.599648e-04,
42518.800000, 0.000000e+00,
42518.900000, 4.933523e-04,
42519.000000, 0.000000e+00,
42519.100000, 0.000000e+00,
42519.200000, 0.000000e+00,
42519.300000, 0.000000e+00,
42519.400000, 0.000000e+00,
42519.500000, 0.000000e+00,
42519.600000, 0.000000e+00,
42519.700000, 0.000000e+00,
42519.800000, 0.000000e+00,
42519.900000, 0.000000e+00,
42520.000000, 0.000000e+00,
42520.100000, 0.000000e+00,
42520.200000, 0.000000e+00,
42520.300000, 0.000000e+00,
42520.400000, 0.000000e+00,
42520.500000, 0.000000e+00,
42520.600000, 0.000000e+00,
42520.700000, 0.000000e+00,
42520.800000, 0.000000e+00,
42520.900000, 0.000000e+00,
42521.000000, 0.000000e+00,
42521.100000, 0.000000e+00,
42521.200000, 0.000000e+00,
42521.300000, 0.000000e+00,
42521.400000, 0.000000e+00,
42521.500000, 0.000000e+00,
42521.600000, 0.000000e+00,
42521.700000, 0.000000e+00,
42521.800000, 0.000000e+00,
42521.900000, 0.000000e+00,
42522.000000, 0.000000e+00,
42522.100000, 0.000000e+00,
42522.200000, 0.000000e+00,
42522.300000, 0.000000e+00,
42522.400000, 0.000000e+00,
42522.500000, 0.000000e+00,
42522.600000, 0.000000e+00,
